element	sp_num	obs_wl_air(nm)	ritz_wl_air(nm)	intens	Aki(s^-1)	Acc	Ei(eV)	Ek(eV)	conf_i	term_i	J_i	conf_k	term_k	J_k	g_i	g_k	Type	tp_ref	line_ref	
Al	2	"373.1952"	"373.1954"	"10"	"4.95e+06"	C+	"13.071347"	"16.3926349"	"3s.4p"	"3P*"	"0"	"3s.6s"	"3S"	"1"	1	3		"T6298c4,LS"	"L4575"	
Al	2	"373.3908"	"373.3903"	"20"	"1.48e+07"	C+	"13.073080"	"16.3926349"	"3s.4p"	"3P*"	"1"	"3s.6s"	"3S"	"1"	3	3		"T6298c4,LS"	"L4575"	
Al	2	"373.8015"	"373.8012"	"50"	"2.46e+07"	C+	"13.076729"	"16.3926349"	"3s.4p"	"3P*"	"2"	"3s.6s"	"3S"	"1"	5	3		"T6298c4,LS"	"L4575"	
Al	9	""	"374.4"	""	"5.09e+06"	B+	"210.045"	"213.356"	"2s.2p.(3P*).3s"	"2P*"	"3/2"	"2s.2p.(3P*).3p"	"2P"	"1/2"	4	2		"T7192c4,LS"	""	
Al	8	""	"377.7"	""	"6.03e+06"	C+	"186.569"	"189.851"	"2s.2p2.(4P).3s"	"3P"	"1?"	"2s.2p2.(4P).3p"	"3S*?"	"1?"	3	3		"T5520c4,LS"	""	
Al	2	"386.6160"	"386.6168"	"8"	"4.26e+07"	B	"13.256460"	"16.4624524"	"3s.4p"	"1P*"	"1"	"3s.6s"	"1S"	"0"	3	1		"T6533"	"L4575"	
Al	9	""	"388.8"	""	"7.24e+07"	A+	"277.710?"	"280.897?"	"2s.2p.(3P*).4p"	"2D"	"5/2"	"2s.2p.(3P*).4d"	"2F*"	"7/2"	6	8		"T7192c4,LS"	""	
Al	6	""	"389.53"	""	"1.74e+06"	B+	"119.16"	"122.3433"	"2s2.2p3.(2D*).3s"	"3D*"	"1"	"2s2.2p3.(4S*).3p"	"3P"	"0"	3	1		"T7370c8"	""	
Al	9	""	"389.6"	""	"6.71e+07"	A+	"277.345?"	"280.527?"	"2s.2p.(3P*).4p"	"2D"	"3/2"	"2s.2p.(3P*).4d"	"2F*"	"5/2"	4	6		"T7192c4,LS"	""	
Al	2	"390.0675"	"390.0675"	"100"	"4.8e+05"	E	"7.420705"	"10.598337"	"3s.3p"	"1P*"	"1"	"3p2"	"1D"	"2"	3	5		"T6298c4"	"L4575"	
Al	6	""	"390.42"	""	"3.55e+05"	B+	"119.16"	"122.3360"	"2s2.2p3.(2D*).3s"	"3D*"	"2"	"2s2.2p3.(4S*).3p"	"3P"	"2"	5	5		"T7370c8"	""	
Al	6	""	"390.42"	""	"1.54e+06"	A	"119.16"	"122.3360"	"2s2.2p3.(2D*).3s"	"3D*"	"3"	"2s2.2p3.(4S*).3p"	"3P"	"2"	7	5		"T7370c8"	""	
Al	6	""	"390.42"	""	"2.76e+04"	B+	"119.16"	"122.3360"	"2s2.2p3.(2D*).3s"	"3D*"	"1"	"2s2.2p3.(4S*).3p"	"3P"	"2"	3	5		"T7370c8"	""	
Al	6	""	"391.39"	""	"5.04e+05"	B+	"119.16"	"122.3281"	"2s2.2p3.(2D*).3s"	"3D*"	"1"	"2s2.2p3.(4S*).3p"	"3P"	"1"	3	3		"T7370c8"	""	
Al	6	""	"391.39"	""	"1.25e+06"	B+	"119.16"	"122.3281"	"2s2.2p3.(2D*).3s"	"3D*"	"2"	"2s2.2p3.(4S*).3p"	"3P"	"1"	5	3		"T7370c8"	""	
Al	1	"394.40058"	"394.40060"	"24g"	"4.99e+07"	B+	"0.0000000"	"3.1427212"	"3s2.3p"	"2P*"	"1/2"	"3s2.4s"	"2S"	"1/2"	2	2		"c40,T7070"	"L4737"	
Al	1	"396.15200"	"396.15201"	"26g"	"9.85e+07"	B+	"0.0138938"	"3.1427212"	"3s2.3p"	"2P*"	"3/2"	"3s2.4s"	"2S"	"1/2"	4	2		"c40"	"L4737"	
Al	3	""	"398.0097"	""	"1.55e+06"	A	"23.417834"	"26.532058"	"2p6.5d"	"2D"	"5/2"	"2p6.8f"	"2F*"	"5/2"	6	6		"c32"	""	
Al	3	"398.014"	"398.0097"	"5d*"	"2.33e+07"	A+	"23.417834"	"26.532058"	"2p6.5d"	"2D"	"5/2"	"2p6.8f"	"2F*"	"7/2"	6	8		"c32"	"L277"	
Al	3	"398.014"	"398.0200"	"5d*"	"2.17e+07"	A	"23.417915"	"26.532058"	"2p6.5d"	"2D"	"3/2"	"2p6.8f"	"2F*"	"5/2"	4	6		"c32"	"L277"	
Al	2	"399.5838"	"399.5837"	"40"	"7.05e+06"	C	"15.062034"	"18.163991"	"3s.4d"	"3D"	"3"	"3s.9f"	"3F*"	"4"	7	9		"T6298c4,LS"	"L4575"	
Al	2	"399.6075"	"399.6074"	"10"	"7.85e+05"	E	"15.062034"	"18.163808"	"3s.4d"	"3D"	"3"	"3s.9f"	"3F*"	"3"	7	7		"T6298c4,LS"	"L3471"	
Al	2	"399.6143"	"399.6141"	"30"	"6.26e+06"	D	"15.062086"	"18.163808"	"3s.4d"	"3D"	"2"	"3s.9f"	"3F*"	"3"	5	7		"T6298c4,LS"	"L4575"	
Al	2	""	"399.6248"	""	"3.10e+04"	E	"15.062034"	"18.163673"	"3s.4d"	"3D"	"3"	"3s.9f"	"3F*"	"2"	7	5		"T6298c4,LS"	""	
Al	2	"399.6323"	"399.6315"	"5"	"1.10e+06"	E	"15.062086"	"18.163673"	"3s.4d"	"3D"	"2"	"3s.9f"	"3F*"	"2"	5	5		"T6298c4,LS"	"L3471"	
Al	2	"399.6370"	"399.6368"	"20"	"5.91e+06"	D	"15.0621276"	"18.163673"	"3s.4d"	"3D"	"1"	"3s.9f"	"3F*"	"2"	3	5		"T6298c4,LS"	"L4575"	
Al	3	"399.8164"	"399.8167"	"2"	"3.11e+05"	A	"21.156335"	"24.256484"	"2p6.5s"	"2S"	"1/2"	"2p6.6p"	"2P*"	"3/2"	2	4		"c32"	"L277"	
Al	3	"400.1376"	"400.1371"	"1"	"3.59e+05"	A	"21.156335"	"24.254002"	"2p6.5s"	"2S"	"1/2"	"2p6.6p"	"2P*"	"1/2"	2	2		"c32"	"L277"	
Al	2	"402.65"	"402.6318"	"20"	"1.16e+07"	C+	"13.649399"	"16.727874"	"3s.3d"	"1D"	"2"	"3s.6p"	"1P*"	"1"	5	3		"T6533"	"L3471"	
Al	3	"408.2450"	"408.2452"	"5"	"1.78e+07"	A	"22.122926"	"25.159072"	"2p6.5p"	"2P*"	"1/2"	"2p6.7s"	"2S"	"1/2"	2	2		"c32"	"L277"	
Al	2	""	"408.4141"	""	"6.04e+05"	C	"15.062034"	"18.096925"	"3s.4d"	"3D"	"3"	"3p.4s"	"3P*"	"2"	7	5		"T6298c4,LS"	""	
Al	2	""	"408.4212"	""	"1.08e+05"	D	"15.062086"	"18.096925"	"3s.4d"	"3D"	"2"	"3p.4s"	"3P*"	"2"	5	5		"T6298c4,LS"	""	
Al	2	""	"408.4267"	""	"7.17e+03"	E	"15.0621276"	"18.096925"	"3s.4d"	"3D"	"1"	"3p.4s"	"3P*"	"2"	3	5		"T6298c4,LS"	""	
Al	3	"408.8611"	"408.8611"	"6"	"3.55e+07"	A	"22.127500"	"25.159072"	"2p6.5p"	"2P*"	"3/2"	"2p6.7s"	"2S"	"1/2"	4	2		"c32"	"L277"	
Al	2	""	"410.5486"	""	"5.30e+05"	C	"15.062086"	"18.081198"	"3s.4d"	"3D"	"2"	"3p.4s"	"3P*"	"1"	5	3		"T6298c4,LS"	""	
Al	2	""	"410.5542"	""	"1.77e+05"	D	"15.0621276"	"18.081198"	"3s.4d"	"3D"	"1"	"3p.4s"	"3P*"	"1"	3	3		"T6298c4,LS"	""	
Al	2	""	"411.5438"	""	"7.01e+05"	D	"15.0621276"	"18.073939"	"3s.4d"	"3D"	"1"	"3p.4s"	"3P*"	"0"	3	1		"T6298c4,LS"	""	
Al	3	"414.9915"	"414.9913"	"12"	"2.05e+08"	A+	"20.554884"	"23.541676"	"2p6.4d"	"2D"	"5/2"	"2p6.5f"	"2F*"	"7/2"	6	8		"c32"	"L277"	
Al	3	""	"414.9968"	""	"1.37e+07"	A+	"20.554884"	"23.541636"	"2p6.4d"	"2D"	"5/2"	"2p6.5f"	"2F*"	"5/2"	6	6		"c32"	""	
Al	3	"415.0173"	"415.0173"	"12"	"1.91e+08"	A+	"20.555032"	"23.541636"	"2p6.4d"	"2D"	"3/2"	"2p6.5f"	"2F*"	"5/2"	4	6		"c32"	"L277"	
Al	8	""	"415.9"	""	"7.52e+06"	C+	"186.870"	"189.851"	"2s.2p2.(4P).3s"	"3P"	"2?"	"2s.2p2.(4P).3p"	"3S*?"	"1?"	5	3		"T5520c4,LS"	""	
Al	3	"418.973"	"418.9699"	"bl*"	"7.58e+04"	B+	"23.541636"	"26.500065"	"2p6.5f"	"2F*"	"5/2"	"2p6.8d"	"2D"	"5/2"	6	6		"c32"	"L277"	
Al	3	"418.973"	"418.9699"	"bl*"	"1.59e+06"	A	"23.541636"	"26.500065"	"2p6.5f"	"2F*"	"5/2"	"2p6.8d"	"2D"	"3/2"	6	4		"c32"	"L277"	
Al	3	"418.973"	"418.9755"	"*"	"1.52e+06"	A	"23.541676"	"26.500065"	"2p6.5f"	"2F*"	"7/2"	"2p6.8d"	"2D"	"5/2"	8	6		"c32"	"L277"	
Al	2	"422.6813"	"422.6816"	"50"	"9.37e+06"	C+	"15.062034"	"17.994485"	"3s.4d"	"3D"	"3"	"3s.8f"	"3F*"	"4"	7	9		"T6298c4,LS"	"L4575"	
Al	2	"422.7420"	"422.7420"	"10"	"1.04e+06"	D	"15.062034"	"17.994066"	"3s.4d"	"3D"	"3"	"3s.8f"	"3F*"	"3"	7	7		"T6298c4,LS"	"L3515"	
Al	2	"422.7492"	"422.7495"	"50"	"8.31e+06"	C+	"15.062086"	"17.994066"	"3s.4d"	"3D"	"2"	"3s.8f"	"3F*"	"3"	5	7		"T6298c4,LS"	"L4575"	
Al	2	"422.7875"	"422.7853"	"2"	"4.11e+04"	E	"15.062034"	"17.993766"	"3s.4d"	"3D"	"3"	"3s.8f"	"3F*"	"2"	7	5		"T6298c4,LS"	"L3515"	
Al	2	"422.7945"	"422.7928"	"5"	"1.46e+06"	D	"15.062086"	"17.993766"	"3s.4d"	"3D"	"2"	"3s.8f"	"3F*"	"2"	5	5		"T6298c4,LS"	"L3515"	
Al	2	"422.7999"	"422.7987"	"50"	"7.85e+06"	C	"15.0621276"	"17.993766"	"3s.4d"	"3D"	"1"	"3s.8f"	"3F*"	"2"	3	5		"T6298c4,LS"	"L3515"	
Al	2	""	"429.3943"	""	"4.85e+05"	C+	"13.841265"	"16.727874"	"3p2"	"1S"	"0"	"3s.6p"	"1P*"	"1"	1	3		"T6533"	""	
Al	2	"434.6897"	"434.6903"	"5hfs"	"4.18e+06"	D	"15.301941"	"18.15338"	"3s.4f"	"3F*"	"2"	"3s.9g"	"3G"	"3"	5	7		"T6298c4,LS"	"L3471c150"	
Al	2	""	"434.7275"	""	"4.28e+06"	D	"15.302186"	"18.15338"	"3s.4f"	"3F*"	"3"	"3s.9g"	"3G"	"4"	7	9		"T6298c4,LS"	""	
Al	2	""	"434.7275"	""	"3.67e+05"	E	"15.302186"	"18.15338"	"3s.4f"	"3F*"	"3"	"3s.9g"	"3G"	"3"	7	7		"T6298c4,LS"	""	
Al	2	""	"434.7825"	""	"4.56e+06"	C	"15.302546"	"18.15338"	"3s.4f"	"3F*"	"4"	"3s.9g"	"3G"	"5"	9	11		"T6298c4,LS"	""	
Al	2	""	"434.7825"	""	"5.58e+03"	E	"15.302546"	"18.15338"	"3s.4f"	"3F*"	"4"	"3s.9g"	"3G"	"3"	9	7		"T6298c4,LS"	""	
Al	2	""	"434.7825"	""	"2.85e+05"	E	"15.302546"	"18.15338"	"3s.4f"	"3F*"	"4"	"3s.9g"	"3G"	"4"	9	9		"T6298c4,LS"	""	
Al	3	"435.7562"	"435.757"	"4d"	"7.40e+06"	A+	"22.122926"	"24.967387"	"2p6.5p"	"2P*"	"1/2"	"2p6.6d"	"2D"	"3/2"	2	4		"c32"	"L277"	
Al	3	""	"436.459"	""	"1.44e+06"	A	"22.127500"	"24.967387"	"2p6.5p"	"2P*"	"3/2"	"2p6.6d"	"2D"	"3/2"	4	4		"c32"	""	
Al	3	"436.4642"	"436.466"	"5d"	"8.67e+06"	A+	"22.127500"	"24.967343"	"2p6.5p"	"2P*"	"3/2"	"2p6.6d"	"2D"	"5/2"	4	6		"c32"	"L277"	
Al	9	""	"440"	""	"3.32e+06"	B+	"277.710?"	"280.527?"	"2s.2p.(3P*).4p"	"2D"	"5/2"	"2s.2p.(3P*).4d"	"2F*"	"5/2"	6	6		"T7192c4,LS"	""	
Al	8	""	"442"	""	"1.56e+04"	E	"184.063"	"186.870"	"2s2.2p.3d"	"3D*"	"1"	"2s.2p2.(4P).3s"	"3P"	"2?"	3	5		"T5520c4,LS"	""	
Al	3	"451.2564"	"451.257"	"13"	"2.09e+08"	A+	"17.808269"	"20.555032"	"2p6.4p"	"2P*"	"1/2"	"2p6.4d"	"2D"	"3/2"	2	4		"c32"	"L277"	
Al	3	"452.8942"	"452.894"	"11"	"4.15e+07"	A+	"17.818203"	"20.555032"	"2p6.4p"	"2P*"	"3/2"	"2p6.4d"	"2D"	"3/2"	4	4		"c32"	"L277"	
Al	3	"452.9194"	"452.919"	"14"	"2.49e+08"	A+	"17.818203"	"20.554884"	"2p6.4p"	"2P*"	"3/2"	"2p6.4d"	"2D"	"5/2"	4	6		"c32"	"L277"	
Al	8	""	"455"	""	"2.14e+05"	D	"184.146"	"186.870"	"2s2.2p.3d"	"3D*"	"2"	"2s.2p2.(4P).3s"	"3P"	"2?"	5	5		"T5520c4,LS"	""	
Al	12	""	"456.8"	""	"7.99e+06"	A+	"[1865.9941]"	"[1868.7073]"	"1s.3s"	"1S"	"0"	"1s.3p"	"1P*"	"1"	1	3		"T5231c63"	""	
Al	2	"458.5817"	"458.5818"	"500"	"1.00e+07"	C+	"15.062034"	"17.764921"	"3s.4d"	"3D"	"3"	"3s.7f"	"3F*"	"4"	7	9		"T6298c4,LS"	"L4575"	
Al	2	"458.8082"	"458.8110"	"5"	"1.12e+06"	D	"15.062034"	"17.763571"	"3s.4d"	"3D"	"3"	"3s.7f"	"3F*"	"3"	7	7		"T6298c4,LS"	"L3471"	
Al	2	"458.8191"	"458.8199"	"400"	"8.91e+06"	C+	"15.062086"	"17.763571"	"3s.4d"	"3D"	"2"	"3s.7f"	"3F*"	"3"	5	7		"T6298c4,LS"	"L4575"	
Al	2	""	"458.9591"	""	"4.40e+04"	E	"15.062034"	"17.762699"	"3s.4d"	"3D"	"3"	"3s.7f"	"3F*"	"2"	7	5		"T6298c4,LS"	""	
Al	2	"458.9674"	"458.9680"	"200"	"1.56e+06"	D	"15.062086"	"17.762699"	"3s.4d"	"3D"	"2"	"3s.7f"	"3F*"	"2"	5	5		"T6298c4,LS"	"L4575"	
Al	2	"458.9742"	"458.9750"	"300"	"8.41e+06"	C	"15.0621276"	"17.762699"	"3s.4d"	"3D"	"1"	"3s.7f"	"3F*"	"2"	3	5		"T6298c4,LS"	"L4575"	
Al	2	""	"463.937"	""	"6.66e+06"	C+	"15.301941"	"17.97363"	"3s.4f"	"3F*"	"2"	"3s.8g"	"3G"	"3"	5	7		"T6298c4,LS"	""	
Al	2	""	"463.979"	""	"6.79e+06"	C+	"15.302186"	"17.97363"	"3s.4f"	"3F*"	"3"	"3s.8g"	"3G"	"4"	7	9		"T6298c4,LS"	""	
Al	2	""	"463.979"	""	"5.82e+05"	D	"15.302186"	"17.97363"	"3s.4f"	"3F*"	"3"	"3s.8g"	"3G"	"3"	7	7		"T6298c4,LS"	""	
Al	2	""	"464.042"	""	"7.24e+06"	C+	"15.302546"	"17.97363"	"3s.4f"	"3F*"	"4"	"3s.8g"	"3G"	"5"	9	11		"T6298c4,LS"	""	
Al	2	""	"464.042"	""	"8.88e+03"	E	"15.302546"	"17.97363"	"3s.4f"	"3F*"	"4"	"3s.8g"	"3G"	"3"	9	7		"T6298c4,LS"	""	
Al	2	""	"464.042"	""	"4.52e+05"	D	"15.302546"	"17.97363"	"3s.4f"	"3F*"	"4"	"3s.8g"	"3G"	"4"	9	9		"T6298c4,LS"	""	
Al	2	"466.3056"	"466.3046"	"1000"	"5.81e+07"	A+	"10.598337"	"13.256460"	"3p2"	"1D"	"2"	"3s.4p"	"1P*"	"1"	5	3		"c47,u24"	"L4575"	
Al	8	""	"470"	""	"2.32e+05"	D	"193.929?"	"196.567"	"2s.2p2.(4P).3p"	"3D*"	"1"	"2s.2p2.(2D).3s"	"3D"	"1"	3	3		"T5520c4,LS"	""	
Al	8	""	"470"	""	"4.64e+04"	E	"193.929?"	"196.567"	"2s.2p2.(4P).3p"	"3D*"	"1"	"2s.2p2.(2D).3s"	"3D"	"2"	3	5		"T5520c4,LS"	""	
Al	3	"470.1148"	"470.114"	"5"	"7.67e+06"	A+	"20.781332"	"23.417915"	"2p6.4f"	"2F*"	"5/2"	"2p6.5d"	"2D"	"3/2"	6	4		"c32"	"L277"	
Al	3	""	"470.129"	""	"3.65e+05"	A	"20.781332"	"23.417834"	"2p6.4f"	"2F*"	"5/2"	"2p6.5d"	"2D"	"5/2"	6	6		"c32"	""	
Al	3	"470.1412"	"470.142"	"6"	"7.31e+06"	A+	"20.781409"	"23.417834"	"2p6.4f"	"2F*"	"7/2"	"2p6.5d"	"2D"	"5/2"	8	6		"c32"	"L277"	
Al	11	""	"471"	""	"2.79e+07"	AA	"335.46"	"338.094"	"1s2.4s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"3/2"	2	4		"T5118c4,LS"	""	
Al	8	""	"487"	""	"9.75e+05"	C+	"184.326"	"186.870"	"2s2.2p.3d"	"3D*"	"3"	"2s.2p2.(4P).3s"	"3P"	"2?"	7	5		"T5520c4,LS"	""	
Al	8	""	"488"	""	"3.07e+04"	E	"194.029?"	"196.567"	"2s.2p2.(4P).3p"	"3D*"	"2"	"2s.2p2.(2D).3s"	"3D"	"3"	5	7		"T5520c4,LS"	""	
Al	8	""	"488"	""	"1.92e+05"	D	"194.029?"	"196.567"	"2s.2p2.(4P).3p"	"3D*"	"2"	"2s.2p2.(2D).3s"	"3D"	"2"	5	5		"T5520c4,LS"	""	
Al	8	""	"488"	""	"6.89e+04"	E	"194.029?"	"196.567"	"2s.2p2.(4P).3p"	"3D*"	"2"	"2s.2p2.(2D).3s"	"3D"	"1"	5	3		"T5520c4,LS"	""	
Al	11	""	"490"	""	"2.49e+07"	AA	"335.46"	"337.996"	"1s2.4s"	"2S"	"1/2"	"1s2.4p"	"2P*"	"1/2"	2	2		"T5118c4,LS"	""	
Al	3	""	"490.403"	""	"2.34e+06"	A	"23.417834"	"25.945336"	"2p6.5d"	"2D"	"5/2"	"2p6.7f"	"2F*"	"5/2"	6	6		"c32"	""	
Al	3	"490.410"	"490.403"	"5d*"	"3.51e+07"	A+	"23.417834"	"25.945336"	"2p6.5d"	"2D"	"5/2"	"2p6.7f"	"2F*"	"7/2"	6	8		"c32"	"L277"	
Al	3	"490.410"	"490.419"	"5d*"	"3.27e+07"	A+	"23.417915"	"25.945336"	"2p6.5d"	"2D"	"3/2"	"2p6.7f"	"2F*"	"5/2"	4	6		"c32"	"L277"	
Al	8	""	"495"	""	"2.78e+05"	D	"184.063"	"186.569"	"2s2.2p.3d"	"3D*"	"1"	"2s.2p2.(4P).3s"	"3P"	"1?"	3	3		"T5520c4,LS"	""	
Al	8	""	"512"	""	"7.51e+05"	C	"184.146"	"186.569"	"2s2.2p.3d"	"3D*"	"2"	"2s.2p2.(4P).3s"	"3P"	"1?"	5	3		"T5520c4,LS"	""	
Al	2	""	"514.442"	""	"1.17e+07"	C+	"15.301941"	"17.71134"	"3s.4f"	"3F*"	"2"	"3s.7g"	"3G"	"3"	5	7		"T6298c4,LS"	""	
Al	2	""	"514.494"	""	"1.19e+07"	C+	"15.302186"	"17.71134"	"3s.4f"	"3F*"	"3"	"3s.7g"	"3G"	"4"	7	9		"T6298c4,LS"	""	
Al	2	""	"514.494"	""	"1.03e+06"	D	"15.302186"	"17.71134"	"3s.4f"	"3F*"	"3"	"3s.7g"	"3G"	"3"	7	7		"T6298c4,LS"	""	
Al	2	""	"514.571"	""	"7.96e+05"	D	"15.302546"	"17.71134"	"3s.4f"	"3F*"	"4"	"3s.7g"	"3G"	"4"	9	9		"T6298c4,LS"	""	
Al	2	""	"514.571"	""	"1.27e+07"	C+	"15.302546"	"17.71134"	"3s.4f"	"3F*"	"4"	"3s.7g"	"3G"	"5"	9	11		"T6298c4,LS"	""	
Al	2	""	"514.571"	""	"1.56e+04"	E	"15.302546"	"17.71134"	"3s.4f"	"3F*"	"4"	"3s.7g"	"3G"	"3"	9	7		"T6298c4,LS"	""	
Al	2	""	"515.823"	""	"1.26e+07"	C+	"15.30839"	"17.71134"	"3s.4f"	"1F*"	"3"	"3s.7g"	"1G"	"4"	7	9		"T6298c4"	""	
Al	11	""	"517"	""	"4.11e+06"	AA	"256.495"	"258.89"	"1s2.3p"	"2P*"	"1/2"	"1s2.3d"	"2D"	"3/2"	2	4		"u35,T7164"	""	
Al	9	""	"521"	""	"1.73e-01"	E	"203.599"	"205.977"	"2s2.3d"	"2D"	"3/2"	"2s.2p.(3P*).3s"	"4P*"	"5/2"	4	6		"T7194c8"	""	
Al	3	"526.011"	"526.011"	"3d*"	"2.77e+06"	A	"23.541636"	"25.898046"	"2p6.5f"	"2F*"	"5/2"	"2p6.7d"	"2D"	"3/2"	6	4		"c32"	"L277"	
Al	3	"526.011"	"526.011"	"3d*"	"1.32e+05"	B+	"23.541636"	"25.898046"	"2p6.5f"	"2F*"	"5/2"	"2p6.7d"	"2D"	"5/2"	6	6		"c32"	"L277"	
Al	3	""	"526.020"	""	"2.64e+06"	A	"23.541676"	"25.898046"	"2p6.5f"	"2F*"	"7/2"	"2p6.7d"	"2D"	"5/2"	8	6		"c32"	""	
Al	2	"527.862"	"527.868"	"6"	"1.11e+06"	D	"15.585203"	"17.93332"	"3s.5p"	"3P*"	"0"	"3s.8d"	"3D"	"1"	1	3		"T6298c4,LS"	"L3471"	
Al	9	""	"528"	""	"1.97e+00"	E	"203.629"	"205.977"	"2s2.3d"	"2D"	"5/2"	"2s.2p.(3P*).3s"	"4P*"	"5/2"	6	6		"T7194c8"	""	
Al	2	"528.0214"	"528.0216"	"8"	"1.49e+06"	D	"15.5859083"	"17.933345"	"3s.5p"	"3P*"	"1"	"3s.8d"	"3D"	"2"	3	5		"T6298c4,LS"	"L4575"	
Al	2	""	"528.027"	""	"8.32e+05"	D	"15.5859083"	"17.93332"	"3s.5p"	"3P*"	"1"	"3s.8d"	"3D"	"1"	3	3		"T6298c4,LS"	""	
Al	2	"528.3735"	"528.3733"	"100"	"2.00e+06"	C	"15.5875046"	"17.933378"	"3s.5p"	"3P*"	"2"	"3s.8d"	"3D"	"3"	5	7		"T6298c4,LS"	"L4575"	
Al	2	""	"528.3809"	""	"4.99e+05"	D	"15.5875046"	"17.933345"	"3s.5p"	"3P*"	"2"	"3s.8d"	"3D"	"2"	5	5		"T6298c4,LS"	""	
Al	2	""	"528.386"	""	"5.53e+04"	E	"15.5875046"	"17.93332"	"3s.5p"	"3P*"	"2"	"3s.8d"	"3D"	"1"	5	3		"T6298c4,LS"	""	
Al	2	"528.5842"	"528.5838"	"30"	"3.28e+06"	C	"15.6057689"	"17.950709"	"3s.5p"	"1P*"	"1"	"3s.8d"	"1D"	"2"	3	5		"T6298c4"	"L4575"	
Al	6	""	"533"	""	"1.17e+06"	B	"158.024"	"160.348"	"2s2.2p3.(2D*).4s"	"3D*"	"2"	"2s.2p4.(2D).3s"	"3D"	"3"	5	7		"u20,LS"	""	
Al	6	""	"533"	""	"9.32e+06"	A	"158.024"	"160.348"	"2s2.2p3.(2D*).4s"	"3D*"	"3"	"2s.2p4.(2D).3s"	"3D"	"3"	7	7		"u20,LS"	""	
Al	8	""	"537"	""	"1.84e+05"	C	"194.261?"	"196.567"	"2s.2p2.(4P).3p"	"3D*"	"3"	"2s.2p2.(2D).3s"	"3D"	"3"	7	7		"T5520c4,LS"	""	
Al	8	""	"537"	""	"3.23e+04"	E	"194.261?"	"196.567"	"2s.2p2.(4P).3p"	"3D*"	"3"	"2s.2p2.(2D).3s"	"3D"	"2"	7	5		"T5520c4,LS"	""	
Al	2	"538.848"	"538.8682"	"2"	"1.43e+06"	C+	"15.0475561"	"17.347743"	"3s.5s"	"1S"	"0"	"3s.7p"	"1P*"	"1"	1	3		"T6533"	"L3471"	
Al	3	""	"551.853"	""	"1.26e+06"	A	"24.254002"	"26.500065"	"2p6.6p"	"2P*"	"1/2"	"2p6.8d"	"2D"	"3/2"	2	4		"c32"	""	
Al	3	""	"552.464"	""	"2.44e+05"	B+	"24.256484"	"26.500065"	"2p6.6p"	"2P*"	"3/2"	"2p6.8d"	"2D"	"3/2"	4	4		"c32"	""	
Al	3	""	"552.464"	""	"1.47e+06"	A	"24.256484"	"26.500065"	"2p6.6p"	"2P*"	"3/2"	"2p6.8d"	"2D"	"5/2"	4	6		"c32"	""	
Al	11	""	"555"	""	"3.99e+06"	AA	"256.712"	"258.945"	"1s2.3p"	"2P*"	"3/2"	"1s2.3d"	"2D"	"5/2"	4	6		"u35,T7164"	""	
Al	1	"555.7063"	"555.7059"	"10"	"2.30e+05"	C	"3.1427212"	"5.3732134"	"3s2.4s"	"2S"	"1/2"	"3s2.6p"	"2P*"	"3/2"	2	4		"u36,LS"	"L4737"	
Al	1	"555.7948"	"555.7944"	"8"	"2.29e+05"	C	"3.1427212"	"5.3728582"	"3s2.4s"	"2S"	"1/2"	"3s2.6p"	"2P*"	"1/2"	2	2		"u36,LS"	"L4737"	
Al	2	"559.3302"	"559.330"	"800"	"9.26e+07"	A	"13.256460"	"15.472500"	"3s.4p"	"1P*"	"1"	"3s.4d"	"1D"	"2"	3	5		"T6533"	"L4575"	
Al	2	"561.3291"	"561.329"	"100"	"3.43e+06"	C+	"15.472500"	"17.680649"	"3s.4d"	"1D"	"2"	"3s.7f"	"1F*"	"3"	5	7		"T6533"	"L4575"	
Al	12	""	"563.4"	""	"1.77e+06"	A+	"[1865.8685]"	"[1868.0684]"	"1s.3p"	"3P*"	"0"	"1s.3d"	"3D"	"1"	1	3		"T5231c63,LS"	""	
Al	11	""	"569"	""	"6.18e+05"	AA	"256.712"	"258.89"	"1s2.3p"	"2P*"	"3/2"	"1s2.3d"	"2D"	"3/2"	4	4		"u35,T7164"	""	
Al	3	"569.6603"	"569.660"	"17"	"8.77e+07"	A+	"15.642349"	"17.818203"	"2p6.4s"	"2S"	"1/2"	"2p6.4p"	"2P*"	"3/2"	2	4		"c32"	"L277"	
Al	3	"572.2728"	"572.273"	"16"	"8.65e+07"	A+	"15.642349"	"17.808269"	"2p6.4s"	"2S"	"1/2"	"2p6.4p"	"2P*"	"1/2"	2	2		"c32"	"L277"	
Al	12	""	"574.6"	""	"2.25e+06"	A+	"[1865.9168]"	"[1868.0741]"	"1s.3p"	"3P*"	"1"	"1s.3d"	"3D"	"2"	3	5		"T5231c63,LS"	""	
Al	12	""	"576.1"	""	"1.25e+06"	A+	"[1865.9168]"	"[1868.0684]"	"1s.3p"	"3P*"	"1"	"1s.3d"	"3D"	"1"	3	3		"T5231c63,LS"	""	
Al	2	"585.362"	"585.376"	"100"	"1.28e+07"	B	"15.062034"	"17.17947"	"3s.4d"	"3D"	"3"	"3s.6f"	"3F*"	"4"	7	9		"T6298c4,LS"	"L3471"	
